gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4952647788	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188367417	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.278041	21.116496	10.0						2023-08-19T13:08	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188367417		Craig Peter	2023-10-21T11:46:56	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T04:27:41.413Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952608452	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188367450	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.263317	21.069945	10.0						2023-08-19T13:12	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188367450		Craig Peter	2023-10-21T11:47:09	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T04:27:52.229Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952561619	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188398568	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.330073	21.153832	10.0						2023-08-19T13:01	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188398568		Craig Peter	2023-10-21T16:53:52	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T03:29:08.222Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952561618	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188367449	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.262469	21.067565	10.0						2023-08-19T13:12	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188367449		Craig Peter	2023-10-21T11:47:09	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T04:27:37.886Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952515988	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188367422	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.277775	21.115589	10.0						2023-08-19T13:08	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188367422		Craig Peter	2023-10-21T11:46:57	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T04:27:38.708Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952491973	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188367463	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.259011	21.057851	10.0						2023-08-19T13:13	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188367463		Craig Peter	2023-10-21T11:47:22	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T05:34:14.036Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952468921	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188367425	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.276365	21.11085	10.0						2023-08-19T13:09	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188367425		Craig Peter	2023-10-21T11:46:59	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T01:59:55.978Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952433553	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188367402	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.281672	21.129302	10.0						2023-08-19T13:07	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188367402		Craig Peter	2023-10-21T11:46:52	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T03:29:06.745Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952433552	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188367385	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.286747	21.148414	10.0						2023-08-19T13:05	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188367385		Craig Peter	2023-10-21T11:46:49	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T06:35:44.956Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952408130	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188163125	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.008207	20.755167	10.0						2023-08-19T14:00	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188163125		Craig Peter	2023-10-19T17:50:12	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T06:35:37.022Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952375141	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188367455	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.259889	21.060289	10.0						2023-08-19T13:13	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188367455		Craig Peter	2023-10-21T11:47:12	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T04:27:39.760Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952332653	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188398572	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.329875	21.153856	10.0						2023-08-19T13:01	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188398572		Craig Peter	2023-10-21T16:53:54	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T04:27:43.570Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952327436	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188367424	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.276926	21.112703	10.0						2023-08-19T13:09	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188367424		Craig Peter	2023-10-21T11:46:58	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T04:27:41.749Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952294843	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188367382	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.287807	21.152246	10.0						2023-08-19T13:05	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188367382		Craig Peter	2023-10-21T11:46:47	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T02:37:38.592Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952286677	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188367451	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.261215	21.064022	10.0						2023-08-19T13:12	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188367451		Craig Peter	2023-10-21T11:47:09	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T01:59:53.304Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952262088	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188163115	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.011118	20.759362	10.0						2023-08-19T14:00	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188163115		Craig Peter	2023-10-19T17:50:06	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T01:59:48.602Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952259421	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188367426	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.27556	21.108075	10.0						2023-08-19T13:09	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188367426		Craig Peter	2023-10-21T11:46:59	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T04:27:36.236Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952224566	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188367440	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.266091	21.077722	10.0						2023-08-19T13:11	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188367440		Craig Peter	2023-10-21T11:47:05	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T04:27:40.348Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952190990	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188367437	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.26982	21.088759	10.0						2023-08-19T13:11	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188367437		Craig Peter	2023-10-21T11:47:03	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T06:35:41.563Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952190987	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188163132	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.001209	20.74776	10.0						2023-08-19T14:01	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188163132		Craig Peter	2023-10-19T17:50:16	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T06:35:32.676Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4952183407	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188163110	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.019361	20.766467	10.0						2023-08-19T13:59	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188163110		Craig Peter	2023-10-19T17:50:04	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T01:59:50.705Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4924263969	33d2957c-ae61-470a-b06e-b36bb3094f61	188398550	Plantae	Tracheophyta	Liliopsida	Asparagales	Asphodelaceae	Aloidendron	Aloidendron dichotomum		SPECIES	Aloidendron dichotomum (Masson) Klopper & Gideon F.Sm.	Aloidendron dichotomum		ZA		Northern Cape	PRESENT	1	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-29.394648	21.034932	10.0						2023-08-19	19	8	2023	9485745	9485745	HUMAN_OBSERVATION	US	Tree planting					CC_BY_4_0				native	2025-01-31T19:19:00.920Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4924263964	33d2957c-ae61-470a-b06e-b36bb3094f61	188398553	Plantae	Tracheophyta	Liliopsida	Asparagales	Asphodelaceae	Aloidendron	Aloidendron dichotomum		SPECIES	Aloidendron dichotomum (Masson) Klopper & Gideon F.Sm.	Aloidendron dichotomum		ZA		Northern Cape	PRESENT	1	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	-29.385979	21.184034	10.0						2023-08-19	19	8	2023	9485745	9485745	HUMAN_OBSERVATION	US	Tree planting					CC_BY_4_0				native	2025-01-31T19:19:00.909Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
4909289531	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188368526	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.17323	20.881963	10.0						2023-08-19T13:29	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188368526		Craig Peter	2023-10-21T12:01:01	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T02:37:38.500Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4909197941	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188367915	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.227692	20.995532	10.0						2023-08-19T13:18	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188367915		Craig Peter	2023-10-21T11:51:54	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T02:37:45.037Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4909192351	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188367601	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.257389	21.053396	10.0						2023-08-19T13:13	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188367601		Craig Peter	2023-10-21T11:49:09	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T03:29:06.438Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4909132309	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188367889	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.229432	20.999293	10.0						2023-08-19T13:18	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188367889		Craig Peter	2023-10-21T11:51:28	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T04:27:40.864Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4909107877	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188398559	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.348883	21.158676	10.0						2023-08-19T12:58	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188398559		Craig Peter	2023-10-21T16:53:50	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T03:29:06.840Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
