gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4863432441	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188368564	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.123626	20.820258	10.0						2023-08-19T13:36	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188368564		Craig Peter	2023-10-21T12:01:14	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T03:29:05.362Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4863342299	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188368001	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.22448	20.986263	10.0						2023-08-19T13:19	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188368001		Craig Peter	2023-10-21T11:52:53	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T03:29:05.652Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4863340890	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188368107	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.222821	20.979796	10.0						2023-08-19T13:20	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188368107		Craig Peter	2023-10-21T11:54:34	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T03:29:05.418Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4852668912	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/185549507	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Anacardiaceae	Searsia	Searsia burchellii		SPECIES	Searsia burchellii (Sond. ex Engl.) Moffett	Searsia burchellii		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.800294	20.771756	4.0						2023-09-23T13:19	23	9	2023	5544399	5544399	HUMAN_OBSERVATION	iNaturalist	Observations	185549507		galpinmd	2023-09-30T14:07:48	CC_BY_NC_4_0	Marijke Honig	Marijke Honig			2025-06-25T01:59:24.175Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4535885955	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188367407	Plantae	Tracheophyta	Liliopsida	Asparagales	Asphodelaceae	Aloidendron	Aloidendron dichotomum		SPECIES	Aloidendron dichotomum (Masson) Klopper & Gideon F.Sm.	Aloidendron dichotomum		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.26697	21.134555	29508.0						2023-08-19T13:07	19	8	2023	9485745	9485745	HUMAN_OBSERVATION	iNaturalist	Observations	188367407		Craig Peter	2023-10-21T11:46:53	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T03:29:05.887Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4535594994	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188367413	Plantae	Tracheophyta	Liliopsida	Asparagales	Asphodelaceae	Aloidendron	Aloidendron dichotomum		SPECIES	Aloidendron dichotomum (Masson) Klopper & Gideon F.Sm.	Aloidendron dichotomum		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.229288	21.102127	29508.0						2023-08-19T13:08	19	8	2023	9485745	9485745	HUMAN_OBSERVATION	iNaturalist	Observations	188367413		Craig Peter	2023-10-21T11:46:54	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T04:27:42.997Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525030394	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188398580	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.310807	21.156635	10.0						2023-08-19T13:03	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188398580		Craig Peter	2023-10-21T16:53:58	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T04:27:34.935Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4516788561	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188398562	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.340733	21.153172	10.0						2023-08-19T13:00	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188398562		Craig Peter	2023-10-21T16:53:51	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T01:59:55.242Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4442638941	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/182199203	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Amaranthaceae	Caroxylon	Caroxylon aphyllum		SPECIES	Caroxylon aphyllum (L.fil.) Tzvelev	Caroxylon aphyllum		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.487822	20.797969	4.0						2023-04-19T10:40	19	4	2023	3759679	3759679	HUMAN_OBSERVATION	iNaturalist	Observations	182199203		tarryn_m	2023-09-07T15:55:07	CC_BY_NC_4_0	tarryn_m	tarryn_m			2025-06-25T04:25:22.067Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4442630919	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/182199201	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Rhigozum	Rhigozum trichotomum		SPECIES	Rhigozum trichotomum Burch.	Rhigozum trichotomum		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.487761	20.797747	4.0						2023-04-19T10:37	19	4	2023	4091951	4091951	HUMAN_OBSERVATION	iNaturalist	Observations	182199201		tarryn_m	2023-09-07T15:55:06	CC_BY_NC_4_0	tarryn_m	tarryn_m			2025-06-25T04:25:24.797Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431253453	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188398432	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.276294	21.450225	10.0						2023-08-19T12:26	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188398432		Craig Peter	2023-10-21T16:53:15	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T03:29:06.863Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431248443	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188398508	Plantae	Tracheophyta	Liliopsida	Asparagales	Asphodelaceae	Aloidendron	Aloidendron dichotomum		SPECIES	Aloidendron dichotomum (Masson) Klopper & Gideon F.Sm.	Aloidendron dichotomum		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.282642	21.240622	29508.0						2023-08-19T12:50	19	8	2023	9485745	9485745	HUMAN_OBSERVATION	iNaturalist	Observations	188398508		Craig Peter	2023-10-21T16:53:39	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T02:37:51.840Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431247391	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188368552	Plantae	Tracheophyta	Liliopsida	Asparagales	Asphodelaceae	Aloidendron	Aloidendron dichotomum		SPECIES	Aloidendron dichotomum (Masson) Klopper & Gideon F.Sm.	Aloidendron dichotomum		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.040917	20.967747	29533.0						2023-08-19T13:33	19	8	2023	9485745	9485745	HUMAN_OBSERVATION	iNaturalist	Observations	188368552		Craig Peter	2023-10-21T12:01:09	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T03:29:06.638Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431246489	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188368553	Plantae	Tracheophyta	Liliopsida	Asparagales	Asphodelaceae	Aloidendron	Aloidendron dichotomum		SPECIES	Aloidendron dichotomum (Masson) Klopper & Gideon F.Sm.	Aloidendron dichotomum		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.018343	20.871324	29533.0						2023-08-19T13:34	19	8	2023	9485745	9485745	HUMAN_OBSERVATION	iNaturalist	Observations	188368553		Craig Peter	2023-10-21T12:01:10	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T03:29:06.392Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431245560	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188398546	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Anacardiaceae	Schinus	Schinus molle		SPECIES	Schinus molle L.	Schinus molle		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.344643	21.16349	10.0						2023-08-19T12:55	19	8	2023	3190642	3190642	HUMAN_OBSERVATION	iNaturalist	Observations	188398546		Craig Peter	2023-10-21T16:53:47	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T06:35:40.611Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431243635	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188398504	Plantae	Tracheophyta	Liliopsida	Asparagales	Asphodelaceae	Aloidendron	Aloidendron dichotomum		SPECIES	Aloidendron dichotomum (Masson) Klopper & Gideon F.Sm.	Aloidendron dichotomum		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.252817	21.260807	29508.0						2023-08-19T12:48	19	8	2023	9485745	9485745	HUMAN_OBSERVATION	iNaturalist	Observations	188398504		Craig Peter	2023-10-21T16:53:37	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T02:36:49.802Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431243634	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188398489	Plantae	Tracheophyta	Liliopsida	Asparagales	Asphodelaceae	Aloidendron	Aloidendron dichotomum		SPECIES	Aloidendron dichotomum (Masson) Klopper & Gideon F.Sm.	Aloidendron dichotomum		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.257648	21.346396	29508.0						2023-08-19T12:44	19	8	2023	9485745	9485745	HUMAN_OBSERVATION	iNaturalist	Observations	188398489		Craig Peter	2023-10-21T16:53:31	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T01:59:55.019Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431223619	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188398576	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.324603	21.154611	10.0						2023-08-19T13:02	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188398576		Craig Peter	2023-10-21T16:53:55	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T04:27:42.251Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431222488	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188398567	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.336728	21.153408	10.0						2023-08-19T13:01	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188398567		Craig Peter	2023-10-21T16:53:52	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T03:29:08.463Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431220492	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188398554	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.348941	21.159991	10.0						2023-08-19T12:58	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188398554		Craig Peter	2023-10-21T16:53:49	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T06:35:40.534Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431217455	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188398413	Plantae	Tracheophyta	Liliopsida	Asparagales	Asphodelaceae	Aloidendron	Aloidendron dichotomum		SPECIES	Aloidendron dichotomum (Masson) Klopper & Gideon F.Sm.	Aloidendron dichotomum		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.391374	21.475887	29508.0						2023-08-19T12:20	19	8	2023	9485745	9485745	HUMAN_OBSERVATION	iNaturalist	Observations	188398413		Craig Peter	2023-10-21T16:53:11	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T02:37:34.755Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431213462	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188368576	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Pedaliaceae	Rogeria	Rogeria longiflora		SPECIES	Rogeria longiflora (D.Royen) J.Gay ex DC.	Rogeria longiflora		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.094073	20.811173	10.0						2023-08-19T13:39	19	8	2023	9063937	9063937	HUMAN_OBSERVATION	iNaturalist	Observations	188368576		Craig Peter	2023-10-21T12:01:18	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T01:59:51.508Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431207392	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188398544	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.342047	21.167291	10.0						2023-08-19T12:54	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188398544		Craig Peter	2023-10-21T16:53:47	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T03:29:05.782Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431198532	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188398437	Plantae	Tracheophyta	Liliopsida	Asparagales	Asphodelaceae	Aloidendron	Aloidendron dichotomum		SPECIES	Aloidendron dichotomum (Masson) Klopper & Gideon F.Sm.	Aloidendron dichotomum		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.350212	21.400884	29508.0						2023-08-19T12:27	19	8	2023	9485745	9485745	HUMAN_OBSERVATION	iNaturalist	Observations	188398437		Craig Peter	2023-10-21T16:53:16	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T03:29:07.836Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431194908	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188163097	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia erioloba		SPECIES	Vachellia erioloba (E.Mey.) P.J.H.Hurter	Vachellia erioloba		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.046645	20.787164	10.0						2023-08-19T13:56	19	8	2023	3974776	3974776	HUMAN_OBSERVATION	iNaturalist	Observations	188163097		Craig Peter	2023-10-19T17:49:58	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T01:59:50.523Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431189937	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188163077	Plantae	Tracheophyta	Liliopsida	Asparagales	Asphodelaceae	Aloidendron	Aloidendron dichotomum		SPECIES	Aloidendron dichotomum (Masson) Klopper & Gideon F.Sm.	Aloidendron dichotomum		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.151502	20.862188	29533.0						2023-08-19T13:43	19	8	2023	9485745	9485745	HUMAN_OBSERVATION	iNaturalist	Observations	188163077		Craig Peter	2023-10-19T17:49:51	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T03:29:04.336Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431181792	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/188163092	Plantae	Tracheophyta	Liliopsida	Asparagales	Asphodelaceae	Aloidendron	Aloidendron dichotomum		SPECIES	Aloidendron dichotomum (Masson) Klopper & Gideon F.Sm.	Aloidendron dichotomum		ZA		Northern Cape	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	-29.145492	20.750528	29533.0						2023-08-19T13:54	19	8	2023	9485745	9485745	HUMAN_OBSERVATION	iNaturalist	Observations	188163092		Craig Peter	2023-10-19T17:49:56	CC_BY_NC_4_0	Craig Peter	Craig Peter			2025-06-25T03:29:03.699Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
